post_id,upload_date,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers_gained,traffic_source,engagement_rate,content_category
IG0005698,2025-03-14,Video,99382.0,6963.0,1122.0,4569.0,1886842.0,2238363.0,603.0,16.0,306.0,Hashtags,5.5,Music
IG0001183,2025-05-31,Photo,117641.0,5048.0,2970.0,7480.0,758010.0,928662.0,1297.0,30.0,969.0,Home Feed,13.76,Lifestyle
IG0025218,2025-05-02,Photo,106149.0,6180.0,1057.0,11389.0,329831.0,401699.0,20.0,20.0,970.0,Home Feed,31.06,Lifestyle
IG0012282,2025-03-28,Video,121904.0,2628.0,2214.0,12281.0,758065.0,1252740.0,185.0,29.0,918.0,Explore,11.1,Comedy
IG0010920,2025-06-23,Video,128222.0,6361.0,1525.0,10847.0,1664045.0,2096474.0,111.0,0.0,19.0,Reels Feed,7.01,Food
IG0019760,2025-08-09,Photo,44585.0,5048.0,4639.0,4305.0,1981965.0,2166583.0,1474.0,30.0,972.0,profile,2.65,fitness
IG0024374,2025-05-08,Video,40032.0,5503.0,1707.0,4733.0,993721.0,633833.0,263.0,27.0,110.0,Explore,8.2,Fashion
IG0017465,2025-03-05,Carousel,7606.0,503.0,2552.0,4768.0,1867138.0,2350986.0,1604.0,25.0,302.0,Explore,0.66,Music
IG0009580,2025-05-26,Carousel,46102.0,7223.0,1415.0,1867.0,756288.0,802081.0,1310.0,12.0,380.0,profile,7.06,Comedy
IG0007601,2025-01-18,Carousel,27102.0,6700.0,4383.0,9449.0,1774683.0,2130644.0,2031.0,17.0,469.0,Explore,2.24,fitness
IG0016436,2025-02-19,Carousel,98575.0,2039.0,4738.0,367.0,1788757.0,1972619.0,419.0,4.0,8.0,Home Feed,5.36,Food
IG0012750,2025-11-12,Reel,14713.0,3473.0,3957.0,11327.0,1803098.0,2302034.0,1871.0,24.0,467.0,external,1.45,Music
IG0021518,2025-05-19,Reel,99382.0,3907.0,4565.0,7994.0,1492289.0,1856152.0,1805.0,2.0,502.0,Hashtags,1.04,Food
IG0004757,2025-06-13,Photo,161859.0,3002.0,4420.0,8915.0,1239121.0,1468554.0,1394.0,15.0,499.0,Reels Feed,12.13,beauty
IG0021859,2025-01-09,Video,98960.0,82.0,4926.0,13460.0,993721.0,150082.0,144.0,17.0,697.0,Home Feed,8.54,Comedy
IG0003835,2024-12-03,Carousel,78440.0,3919.0,4183.0,14408.0,407356.0,743196.0,1008.0,14.0,277.0,Explore,13.58,fitness
IG0020898,2025-08-18,Photo,99382.0,7504.0,3219.0,6525.0,386305.0,878896.0,616.0,1.0,466.0,profile,8.54,Lifestyle
IG0028285,2025-04-30,Reel,13518.0,1815.0,733.0,3242.0,269653.0,588302.0,600.0,0.0,533.0,external,3.28,beauty
IG0017211,2025-04-02,Carousel,170380.0,6683.0,3732.0,4775.0,1111116.0,1432190.0,601.0,15.0,410.0,Home Feed,12.96,Fashion
IG0012194,2025-09-17,Photo,89633.0,2622.0,2764.0,13362.0,1241992.0,1448972.0,950.0,27.0,781.0,external,7.48,Photography
IG0005680,2025-05-17,Reel,199884.0,2347.0,3125.0,5040.0,380131.0,729919.0,1643.0,11.0,533.0,profile,28.82,Food
IG0005524,2025-05-19,Photo,119415.0,924.0,3159.0,8765.0,811791.0,988364.0,408.0,4.0,564.0,external,13.38,travel
IG0022981,2025-08-30,Carousel,99382.0,2554.0,3658.0,10438.0,1727861.0,1772313.0,474.0,11.0,758.0,Hashtags,8.74,Technology
IG0015483,2025-07-14,Video,154307.0,8998.0,296.0,13751.0,1831808.0,2199034.0,1485.0,28.0,778.0,profile,8.06,Technology
IG0021213,2025-05-19,Carousel,13435.0,1902.0,3690.0,13477.0,217517.0,267467.0,1100.0,18.0,285.0,Home Feed,12.15,fitness
IG0005378,2025-06-01,Video,197969.0,1112.0,3643.0,2785.0,1422183.0,1476604.0,1303.0,6.0,562.0,external,13.92,Music
IG0029992,2025-03-16,Photo,177416.0,5631.0,64.0,5632.0,1595574.0,2067891.0,1452.0,8.0,324.0,Hashtags,9.13,travel
IG0007476,2025-09-06,Video,72794.0,5048.0,1281.0,1811.0,1702539.0,2049425.0,2173.0,25.0,67.0,Hashtags,3.86,beauty
IG0025261,2025-02-09,Video,11660.0,1040.0,3229.0,1689.0,1439132.0,1440081.0,1716.0,16.0,502.0,profile,1.22,Technology
IG0009125,2025-05-19,Carousel,47121.0,1197.0,2527.0,11762.0,1538742.0,1770843.0,415.0,8.0,586.0,Home Feed,3.54,Music
IG0008869,2025-10-25,Video,162851.0,4806.0,4135.0,12227.0,476313.0,490895.0,301.0,16.0,445.0,external,8.54,Photography
IG0003129,2025-07-13,Video,147983.0,4982.0,2682.0,11159.0,1528586.0,1817398.0,1961.0,26.0,544.0,Hashtags,9.18,travel
IG0012869,2025-10-30,Reel,84311.0,5961.0,3030.0,1139.0,1001963.0,1302333.0,1801.0,10.0,53.0,Explore,7.25,Fashion
IG0022579,2025-02-13,Reel,99382.0,8830.0,3398.0,10445.0,233433.0,419805.0,405.0,15.0,667.0,external,7.25,Fashion
IG0016317,2025-09-20,Carousel,23347.0,8850.0,467.0,600.0,381708.0,469213.0,885.0,4.0,213.0,external,7.09,Food
IG0027714,2025-03-19,Reel,37098.0,5048.0,1165.0,14185.0,341304.0,721015.0,2088.0,6.0,301.0,Home Feed,8.54,Photography
IG0014195,2025-04-24,Reel,99382.0,6836.0,4454.0,10105.0,993721.0,823046.0,29.0,29.0,242.0,external,8.64,Comedy
IG0006721,2025-02-20,Video,169970.0,2397.0,2729.0,5634.0,1111364.0,1200980.0,1456.0,29.0,361.0,profile,15.05,fitness
IG0007389,2025-09-20,Reel,120909.0,2797.0,2508.5,9708.0,1094206.0,1190335.0,1219.0,15.0,971.0,Home Feed,11.23,Music
IG0018802,2025-07-11,Photo,139216.0,1345.0,4916.0,5544.0,655635.0,869958.0,2194.0,30.0,592.0,Hashtags,17.36,Fashion
IG0029700,2025-02-21,Reel,87452.0,9075.0,1924.0,1261.0,1192242.0,1459574.0,1030.0,19.0,776.0,Explore,6.83,Technology
IG0028966,2025-08-28,Reel,17200.0,2328.0,1705.0,6519.0,709330.0,1195463.0,1797.0,7.0,329.0,Hashtags,2.32,beauty
IG0022153,2025-07-09,Photo,163754.0,174.0,3585.0,9753.0,946599.0,1359295.0,1.0,6.0,306.0,profile,13.04,Comedy
IG0024986,2025-02-26,Reel,69534.0,9909.0,3014.0,13294.0,1265163.0,1408307.0,2042.0,17.0,446.0,external,6.8,Food
IG0023909,2024-12-23,Carousel,108910.0,7389.0,664.0,12379.0,1755790.0,2228310.0,2138.0,15.0,543.0,profile,5.8,Fashion
IG0013353,2025-01-29,Carousel,179021.0,5048.0,4047.0,4757.0,473192.0,490060.0,688.0,27.0,619.0,profile,8.54,beauty
IG0029549,2025-01-01,Video,113100.0,683.0,1211.0,988.0,810011.0,952219.0,2028.0,16.0,544.0,Reels Feed,12.18,Food
IG0027952,2025-06-30,Photo,183834.0,8938.0,2723.0,5061.0,199789.0,376757.0,2175.0,20.0,226.0,profile,8.54,Music
IG0004689,2025-03-02,Video,146488.0,8781.0,4206.0,898.0,831457.0,1300139.0,1569.0,19.0,391.0,external,12.34,Lifestyle
IG0027917,2025-06-14,Carousel,96655.0,4897.0,1414.0,3845.0,739804.0,1017870.0,76.0,4.0,852.0,Hashtags,10.49,Music
IG0025838,2024-12-23,Photo,36265.0,5604.0,2189.0,2731.0,760664.0,867816.0,1583.0,15.0,807.0,Hashtags,5.39,Technology
IG0028163,2025-01-25,Reel,167822.0,1356.0,3243.0,10775.0,1138073.0,1554087.0,130.0,4.0,682.0,Hashtags,11.79,Comedy
IG0023061,2025-05-01,Carousel,37288.0,8942.0,2464.0,1070.0,950558.0,1190309.0,888.0,23.0,883.0,Reels Feed,4.18,Technology
IG0001665,2025-11-14,Carousel,55469.0,5048.0,2075.0,3963.0,749459.0,749464.0,1145.0,12.0,31.0,Hashtags,9.49,beauty
IG0012164,2025-01-15,Carousel,55618.0,2589.0,3817.0,649.0,513024.0,916559.0,946.0,14.0,968.0,Hashtags,6.84,Photography
IG0029847,2025-02-23,Carousel,59052.0,3764.0,4317.0,2367.0,1962102.0,2329641.0,1995.0,7.0,502.0,Reels Feed,2.98,Music
IG0015932,2024-12-08,Video,197936.0,9270.0,1331.0,7358.0,1083130.0,1566616.0,55.0,20.0,762.0,Reels Feed,13.78,Lifestyle
IG0028067,2025-10-20,Photo,197514.0,1297.0,4892.0,5503.0,282056.0,781263.0,707.0,16.0,803.0,Reels Feed,26.78,Technology
IG0002509,2025-04-19,Photo,39839.0,7977.0,3480.0,7158.0,469516.0,627161.0,639.0,10.0,524.0,Home Feed,9.32,Photography
IG0009052,2025-05-31,Carousel,30398.0,3217.0,2735.0,880.0,993721.0,523244.0,825.0,21.0,224.0,profile,7.12,Food
IG0013885,2025-08-12,Video,162811.0,6261.0,4467.0,9193.0,164775.0,555928.0,1482.0,14.0,67.0,external,8.54,travel
IG0015244,2025-03-24,Carousel,149544.0,3243.0,1801.0,6672.0,1959854.0,2341224.0,1007.0,7.0,338.0,profile,6.89,beauty
IG0017203,2025-08-23,Carousel,77704.0,4439.0,73.0,3227.0,643688.0,1035912.0,2029.0,4.0,626.0,external,8.25,fitness
IG0017384,2025-08-03,Carousel,27089.0,1679.0,3161.0,2112.0,756194.0,1233573.0,1165.0,8.0,413.0,external,2.76,Fashion
IG0009094,2025-05-10,Video,62453.0,8096.0,3528.0,11797.0,1281908.0,1291391.0,1994.0,20.0,724.0,Reels Feed,6.65,travel
IG0004171,2025-09-01,Reel,20375.0,2163.0,4939.0,13061.0,1554017.0,1242477.0,683.0,28.0,331.0,Hashtags,2.31,beauty
IG0024958,2025-01-30,Photo,59155.0,7738.0,843.0,7480.0,744743.0,964777.0,1102.0,15.0,68.0,Explore,8.54,Food
IG0008257,2025-03-09,Reel,113366.0,5533.0,924.0,6380.0,427988.0,795343.0,119.0,10.0,656.0,profile,15.87,Lifestyle
IG0025941,2025-05-19,Carousel,53411.0,7836.0,4725.0,12762.0,675198.0,743119.0,748.0,27.0,473.0,Home Feed,10.6,Music
IG0004818,2025-04-13,Video,86806.0,7346.0,2676.0,3914.0,1453679.0,1919494.0,1043.0,28.0,460.0,Hashtags,5.25,Lifestyle
IG0025341,2025-07-11,Video,91663.0,9499.0,601.0,3813.0,12354.0,166077.0,1635.0,28.0,294.0,profile,8.54,beauty
IG0013166,2025-03-25,Photo,94818.0,7550.0,4469.0,8828.0,289449.0,316551.0,1917.0,3.0,134.0,Explore,8.54,Comedy
IG0016695,2025-04-19,Video,189417.0,2850.0,652.0,6638.0,230461.0,628952.0,198.0,23.0,492.0,profile,8.54,Music
IG0004668,2025-09-02,Reel,60527.0,8455.0,3050.0,10675.0,1662436.0,1712516.0,2172.0,14.0,279.0,external,4.83,beauty
IG0013196,2025-08-10,Reel,88056.0,7120.0,2500.0,12953.0,428063.0,909015.0,1576.0,24.0,872.0,Explore,12.17,travel
IG0000289,2025-08-24,Photo,24717.0,3638.0,4588.0,7877.0,875833.0,993416.0,1151.0,15.0,342.0,Explore,4.11,Fashion
IG0022410,2025-09-02,Carousel,144007.0,7178.0,2028.0,11237.0,909339.0,1389030.0,1117.0,19.0,466.0,Home Feed,11.84,Food
IG0027938,2025-01-14,Reel,129212.0,1144.0,1029.0,12660.0,993721.0,1349343.0,824.0,11.0,147.0,Home Feed,10.68,Lifestyle
IG0015231,2025-05-19,Carousel,130969.0,4712.0,4972.0,7567.0,312072.0,518576.0,1764.0,23.0,591.0,Reels Feed,28.58,Fashion
IG0022427,2024-12-07,Photo,117114.0,5048.0,585.0,14176.0,1117646.0,1242477.0,1975.0,3.0,4.0,profile,11.85,fitness
IG0016561,2024-12-10,Video,89272.0,5429.0,2972.0,4069.0,731900.0,910109.0,1352.0,2.0,70.0,Reels Feed,8.54,Photography
IG0010799,2025-05-05,Video,14088.0,1211.0,4571.0,10451.0,1050585.0,1336562.0,1866.0,1.0,635.0,Reels Feed,2.27,beauty
IG0000122,2024-12-22,Photo,8278.0,8409.0,2508.5,6566.0,3533.0,206205.0,750.0,15.0,291.0,Hashtags,12.95,Photography
IG0011148,2025-04-27,Video,78222.0,1608.0,2554.0,11014.0,1106067.0,1441537.0,3.0,12.0,722.0,Home Feed,6.48,Photography
IG0029030,2025-07-22,Video,149538.0,5721.0,3881.0,11194.0,1875206.0,2007625.0,282.0,26.0,254.0,Hashtags,8.48,Fashion
IG0000891,2025-09-09,Video,189812.0,1603.0,2996.0,593.0,376127.0,673304.0,1478.0,16.0,177.0,profile,8.54,travel
IG0001244,2025-05-10,Photo,160171.0,9840.0,4761.0,5221.0,1614716.0,2101053.0,1100.0,23.0,825.0,profile,8.57,Fashion
IG0004640,2025-02-28,Video,166936.0,6977.0,1585.0,8672.0,396608.0,662102.0,1027.0,11.0,457.0,Hashtags,27.82,Technology
IG0010994,2025-03-22,Reel,42765.0,4232.0,49.0,4882.0,827257.0,1225410.0,1289.0,5.0,324.0,external,4.24,Music
IG0008611,2025-07-06,Carousel,140174.0,261.0,2909.0,3600.0,63836.0,503352.0,647.0,4.0,397.0,Hashtags,29.19,fitness
IG0008204,2025-05-19,Video,79063.0,3900.0,2199.0,11097.0,252459.0,357748.0,710.0,1.0,83.0,external,26.91,Music
IG0024085,2025-05-26,Photo,82798.0,4500.0,30.0,12842.0,993721.0,1166203.0,1072.0,6.0,736.0,Hashtags,8.59,Fashion
IG0028386,2025-10-12,Video,51797.0,5595.0,2470.0,8117.0,1319601.0,1766020.0,473.0,8.0,364.0,Explore,3.85,travel
IG0024439,2025-10-08,Photo,154235.0,6178.0,3329.0,5959.0,589636.0,1242477.0,2180.0,10.0,676.0,Home Feed,18.24,Fashion
IG0013368,2025-05-20,Photo,78461.0,3263.0,4852.0,5520.0,852990.0,1212768.0,1231.0,10.0,432.0,Hashtags,7.59,Technology
IG0005778,2025-04-21,Carousel,49556.0,9471.0,1380.0,4995.0,674523.0,922525.0,1982.0,9.0,318.0,external,7.09,Technology
IG0029432,2025-11-11,Photo,8341.0,5048.0,1661.0,10064.0,1376453.0,1851519.0,1929.0,11.0,585.0,external,1.32,Lifestyle
IG0004992,2025-09-06,Carousel,68596.0,8573.0,4961.0,12784.0,52715.0,238507.0,1586.0,12.0,17.0,Hashtags,8.54,Lifestyle
IG0023948,2025-01-20,Photo,176843.0,489.0,4491.0,5449.0,656462.0,984908.0,914.0,13.0,495.0,Reels Feed,8.54,travel
IG0010207,2025-10-21,Video,106925.0,3487.0,2334.0,8562.0,37921.0,69246.0,1100.0,22.0,738.0,Explore,8.54,travel
IG0008049,2025-08-04,Photo,147692.0,4774.0,3282.0,7480.0,1462820.0,1858128.0,1291.0,11.0,442.0,Reels Feed,8.85,beauty
IG0020316,2025-06-30,Video,23494.0,6699.0,3627.0,14818.0,1211287.0,1400896.0,1088.0,28.0,177.0,Hashtags,3.47,Fashion
IG0026638,2025-07-04,Carousel,80048.0,4420.0,2508.5,14442.0,1266523.0,1287121.0,1076.0,9.0,240.0,Home Feed,7.8,Technology
IG0002875,2025-05-19,Carousel,99382.0,369.0,3327.0,3982.0,781736.0,898198.0,1541.0,13.0,393.0,Explore,10.45,fitness
IG0009559,2025-07-23,Reel,99382.0,9801.0,4254.0,8068.0,638792.0,800310.0,1887.0,20.0,784.0,external,27.45,Comedy
IG0000703,2025-06-25,Video,35282.0,4549.0,492.0,9895.0,1259646.0,1744860.0,626.0,23.0,395.0,Hashtags,2.88,travel
IG0011858,2025-05-23,Carousel,126733.0,5048.0,4541.0,12366.0,1631992.0,1968699.0,807.0,9.0,505.0,external,7.44,Technology
IG0025080,2024-11-25,Photo,92105.0,2218.0,944.0,6880.0,1012468.0,1212766.0,449.0,24.0,361.0,Home Feed,8.42,fitness
IG0028195,2025-06-27,Carousel,23104.0,4844.0,48.0,3700.0,264145.0,442078.0,2151.0,26.0,509.0,external,7.17,beauty
IG0024538,2025-06-17,Reel,130655.0,9364.0,3575.0,8598.0,556319.0,675801.0,1453.0,23.0,346.0,Hashtags,22.52,Technology
IG0003475,2025-08-30,Video,1561.0,1293.0,2402.0,8232.0,815533.0,1307603.0,1979.0,20.0,753.0,Hashtags,1.03,Comedy
IG0004891,2025-08-30,Carousel,175496.0,2621.0,3818.0,12045.0,468961.0,494920.0,1099.0,11.0,92.0,Home Feed,8.54,Photography
IG0024690,2025-06-10,Carousel,37767.0,8017.0,3677.0,6552.0,732243.0,1127345.0,1569.0,13.0,502.0,Hashtags,4.97,Music
IG0000913,2024-12-29,Video,66212.0,5048.0,169.0,13007.0,1047661.0,1543152.0,327.0,0.0,286.0,Reels Feed,8.54,Lifestyle
IG0013678,2025-02-09,Carousel,196800.0,3819.0,3297.0,14656.0,993721.0,1193585.0,324.0,24.0,711.0,Explore,8.54,travel
IG0027092,2025-07-01,Reel,99382.0,6383.0,4492.0,944.0,495989.0,986497.0,2060.0,24.0,128.0,Reels Feed,2.36,fitness
IG0007295,2025-09-11,Photo,191600.0,4263.0,1838.0,11.0,663782.0,1078344.0,1935.0,1.0,967.0,Hashtags,18.33,Photography
IG0010471,2025-05-19,Video,125904.0,6135.0,842.0,8852.0,241182.0,401369.0,1100.0,9.0,41.0,Explore,8.54,Comedy
IG0011294,2025-04-11,Carousel,125150.0,4415.0,1039.0,6870.0,1568897.0,1991470.0,1130.0,11.0,972.0,Reels Feed,6.9,Lifestyle
IG0019645,2025-04-26,Video,36049.0,5705.0,4304.0,5725.0,1357525.0,1242477.0,1220.0,15.0,36.0,external,3.0,Fashion
IG0026663,2025-05-30,Carousel,82081.0,8394.0,2508.5,8905.0,553008.0,834096.0,1166.0,13.0,543.0,Home Feed,12.21,Food
IG0001036,2025-11-03,Reel,167797.0,3884.0,3290.0,7480.0,1767152.0,1996992.0,693.0,8.0,425.0,Hashtags,9.07,Photography
IG0009723,2025-04-23,Video,63569.0,4613.0,2467.0,321.0,1760657.0,2078037.0,2144.0,15.0,25.0,external,3.42,Photography
IG0007252,2025-03-01,Video,50966.0,2228.0,3019.0,4675.0,993721.0,290158.0,23.0,11.0,500.0,Reels Feed,20.98,travel
IG0009961,2025-01-12,Video,34847.0,4719.0,1985.0,4354.0,572205.0,1037768.0,1896.0,24.0,587.0,Reels Feed,4.42,Technology
IG0027260,2025-05-19,Carousel,153078.0,5083.0,3522.0,6449.0,1852772.0,2226961.0,1959.0,24.0,313.0,profile,7.55,Food
IG0019319,2024-11-21,Video,40528.0,1166.0,817.0,8881.0,1497459.0,1633038.0,788.0,17.0,546.0,profile,3.15,Technology
IG0027224,2025-10-18,Photo,120089.0,8033.0,917.0,196.0,1436491.0,1510135.0,1302.0,9.0,890.0,Home Feed,8.56,Fashion
IG0016852,2025-05-19,Reel,117266.0,6338.0,3178.0,1416.0,1087978.0,1118491.0,2100.0,28.0,823.0,Hashtags,11.46,Comedy
IG0029598,2024-11-26,Carousel,20434.0,5048.0,2259.0,323.0,713435.0,1045252.0,1661.0,12.0,959.0,Reels Feed,2.69,Lifestyle
IG0021023,2024-11-30,Carousel,23761.0,9704.0,4644.0,9571.0,786805.0,973660.0,2192.0,16.0,792.0,profile,4.9,Food
IG0013015,2024-12-13,Carousel,172955.0,9479.0,3541.0,10232.0,518663.0,766593.0,1451.0,16.0,852.0,Explore,25.59,beauty
IG0027091,2025-08-17,Reel,173077.0,6370.0,75.0,11778.0,1771813.0,1995919.0,222.0,19.0,690.0,external,9.58,Technology
IG0010918,2025-07-18,Carousel,196109.0,5024.0,930.0,4631.0,425197.0,586474.0,578.0,27.0,927.0,Hashtags,8.54,Photography
IG0007210,2025-05-19,Carousel,99382.0,1241.0,980.0,9567.0,692311.0,1134644.0,1343.0,25.0,958.0,Reels Feed,15.11,Photography
IG0003046,2025-11-06,Carousel,69148.0,8623.0,4254.0,14037.0,684769.0,1242477.0,1966.0,4.0,899.0,Reels Feed,12.27,travel
IG0012394,2025-08-26,Video,189592.0,3585.0,2626.0,2459.0,894982.0,917876.0,1826.0,4.0,32.0,profile,21.6,Lifestyle
IG0011627,2025-04-21,Photo,92672.0,6054.0,1456.0,10802.0,1155392.0,1544936.0,565.0,9.0,7.0,profile,7.18,fitness
IG0012325,2025-11-13,Video,91698.0,8045.0,4030.0,4671.0,511931.0,681090.0,800.0,19.0,121.0,external,15.92,Comedy
IG0015545,2024-12-24,Carousel,99382.0,1218.0,1351.0,5587.0,267382.0,671271.0,293.0,16.0,636.0,profile,23.0,beauty
IG0027912,2024-12-01,Video,53958.0,1740.0,2459.0,6119.0,849686.0,1242477.0,1654.0,17.0,444.0,profile,5.51,fitness
IG0013518,2024-12-19,Carousel,99382.0,749.0,3857.0,10051.0,1729375.0,2120099.0,1598.0,12.0,376.0,Reels Feed,1.57,Technology
IG0025134,2025-03-05,Video,185985.0,5309.0,2945.0,1660.0,1416769.0,1521582.0,1801.0,20.0,668.0,Explore,12.87,Technology
IG0027062,2024-11-25,Video,39301.0,9597.0,763.0,369.0,222449.0,692071.0,447.0,25.0,295.0,Reels Feed,7.23,Photography
IG0017524,2024-11-25,Reel,142116.0,6511.0,1384.0,6481.0,870083.0,1200106.0,1256.0,22.0,327.0,profile,13.04,Fashion
IG0008766,2025-07-03,Video,124409.0,1169.0,2755.0,1090.0,1152983.0,1333963.0,2077.0,0.0,525.0,Hashtags,9.7,travel
IG0021337,2025-01-11,Video,117386.0,7934.0,3059.0,758.0,1571104.0,1597119.0,1392.0,30.0,700.0,Hashtags,8.09,Technology
IG0024914,2024-11-21,Video,21950.0,5453.0,4150.0,14544.0,1499869.0,1733438.0,139.0,26.0,102.0,profile,2.66,Technology
IG0020280,2025-03-10,Photo,122599.0,9416.0,1746.0,13062.0,1887326.0,2105344.0,2057.0,8.0,621.0,profile,6.97,Music
IG0020402,2024-12-03,Photo,84096.0,9678.0,2122.0,14459.0,1263611.0,1375020.0,1590.0,12.0,628.0,Reels Feed,8.03,beauty
IG0023634,2025-07-14,Video,173184.0,4508.0,1123.0,12775.0,31826.0,418419.0,379.0,12.0,478.0,Hashtags,8.54,Photography
IG0005641,2025-02-21,Reel,170585.0,2765.0,2508.5,9242.0,397212.0,759605.0,824.0,9.0,491.0,profile,24.22,travel
IG0017814,2024-12-02,Photo,82646.0,736.0,2508.5,7480.0,1865683.0,2197876.0,1085.0,11.0,322.0,Home Feed,4.34,Food
IG0024679,2025-03-30,Reel,99382.0,5048.0,2508.5,14276.0,94686.0,358843.0,988.0,28.0,593.0,Hashtags,19.1,Technology
IG0015651,2025-05-19,Photo,60245.0,3508.0,820.0,14821.0,1875344.0,2339924.0,453.0,1.0,527.0,Home Feed,3.39,travel
IG0026743,2024-12-12,Photo,191929.0,498.0,2508.5,14479.0,960537.0,1175034.0,2026.0,26.0,866.0,external,17.71,Lifestyle
IG0010064,2025-04-06,Carousel,99382.0,2890.0,2464.0,2684.0,720646.0,1144506.0,1289.0,2.0,511.0,Hashtags,15.21,Photography
IG0015536,2025-03-09,Video,138016.0,641.0,1217.0,10913.0,728239.0,872478.0,517.0,8.0,850.0,Explore,17.28,beauty
IG0007572,2024-12-07,Carousel,173112.0,5512.0,4385.0,11446.0,65721.0,325537.0,1416.0,5.0,573.0,Reels Feed,8.54,Lifestyle
IG0003807,2025-08-21,Reel,866.0,5699.0,1262.0,7480.0,157336.0,217589.0,1554.0,22.0,345.0,Reels Feed,5.28,Technology
IG0000716,2025-03-28,Video,2850.0,3163.0,2475.0,11716.0,1992995.0,2217491.0,776.0,30.0,163.0,Hashtags,0.91,Photography
IG0007229,2025-08-30,Photo,170039.0,7730.0,274.0,5669.0,439389.0,845138.0,848.0,29.0,944.0,Reels Feed,21.74,Food
IG0006400,2024-12-28,Reel,51292.0,9219.0,2907.0,3735.0,993721.0,2226305.0,115.0,22.0,502.0,Hashtags,3.02,Photography
IG0019500,2025-02-06,Photo,18349.0,1700.0,3859.0,1264.0,400422.0,578172.0,1754.0,4.0,846.0,Home Feed,4.35,Technology
IG0004985,2025-01-03,Carousel,195324.0,7387.0,1934.0,13975.0,1380081.0,1817287.0,934.0,6.0,899.0,profile,12.03,beauty
IG0011195,2025-01-07,Reel,113242.0,4606.0,3974.0,5224.0,1241402.0,1583992.0,1606.0,12.0,88.0,Hashtags,8.02,Photography
IG0013078,2025-09-29,Photo,112100.0,5048.0,1264.0,1280.0,70797.0,566647.0,1186.0,17.0,502.0,Explore,21.72,Comedy
IG0025653,2025-04-02,Carousel,194704.0,7924.0,3748.0,1931.0,715055.0,1008879.0,1969.0,20.0,294.0,external,20.65,fitness
IG0003106,2025-07-28,Carousel,11182.0,4810.0,231.0,3994.0,1633716.0,1880498.0,38.0,5.0,167.0,Home Feed,1.08,travel
IG0015212,2025-05-26,Reel,192770.0,5669.0,4712.0,14203.0,711347.0,723951.0,1396.0,13.0,689.0,Explore,30.02,Comedy
IG0023017,2025-03-04,Reel,119075.0,2288.0,826.0,7271.0,1975420.0,2405251.0,531.0,29.0,204.0,Home Feed,8.54,travel
IG0001449,2025-10-18,Photo,99382.0,5048.0,1823.0,12097.0,11590.0,73735.0,1751.0,2.0,683.0,profile,8.54,Music
IG0023110,2025-01-18,Carousel,188782.0,6008.0,4684.0,12849.0,1426752.0,1242477.0,1240.0,20.0,88.0,Home Feed,12.16,Lifestyle
IG0026646,2025-01-13,Carousel,37883.0,2052.0,4074.0,4061.0,1275233.0,1522110.0,1090.0,13.0,178.0,Hashtags,3.16,Music
IG0000402,2025-04-11,Video,18110.0,5350.0,1185.0,11312.0,993721.0,186959.0,743.0,12.0,546.0,Reels Feed,19.23,Fashion
IG0007278,2025-10-27,Carousel,186886.0,6866.0,1211.0,4941.0,1620379.0,1631658.0,303.0,12.0,507.0,Hashtags,12.25,Fashion
IG0028635,2025-09-03,Carousel,29668.0,2414.0,539.0,2840.0,648326.0,862442.0,336.0,22.0,520.0,Home Feed,4.11,Photography
IG0027879,2024-12-30,Reel,3211.0,8587.0,620.0,13149.0,1998935.0,2224159.0,1624.0,23.0,273.0,Hashtags,1.15,Fashion
IG0003032,2025-06-03,Carousel,9369.0,8094.0,2508.5,1892.0,446073.0,447925.0,891.0,19.0,337.0,Explore,4.35,Music
IG0029770,2025-01-24,Photo,876.0,7149.0,3121.0,10362.0,1009720.0,1186887.0,2072.0,27.0,856.0,Explore,1.81,Food
IG0009288,2025-08-11,Reel,141989.0,9219.0,4789.0,10177.0,1681054.0,1788832.0,1741.0,10.0,91.0,external,9.29,Technology
IG0003980,2025-02-20,Reel,99382.0,9446.0,3006.0,3179.0,891796.0,909020.0,557.0,21.0,581.0,external,21.61,Food
IG0025388,2025-03-19,Reel,96742.0,7237.0,3998.0,6111.0,1369609.0,1538703.0,2100.0,12.0,556.0,profile,7.41,Music
IG0008820,2024-11-29,Photo,82709.0,7712.0,3993.0,2708.0,993721.0,1280135.0,1340.0,13.0,397.0,Home Feed,7.59,fitness
IG0013434,2025-07-20,Video,125119.0,9773.0,1290.0,6595.0,521092.0,840768.0,137.0,5.0,121.0,Hashtags,16.98,Technology
IG0007093,2024-12-16,Reel,186615.0,5046.0,242.0,6927.0,286829.0,558182.0,1759.0,12.0,733.0,external,8.54,travel
IG0021614,2025-02-19,Video,125253.0,7987.0,587.0,7480.0,95162.0,377029.0,2050.0,22.0,594.0,profile,8.54,Technology
IG0004580,2025-11-01,Reel,121661.0,7796.0,129.0,6095.0,1863406.0,2345347.0,1086.0,11.0,909.0,Hashtags,5.79,travel
IG0024322,2025-02-18,Photo,161066.0,5080.0,4834.0,2016.0,926368.0,1010368.0,1858.0,15.0,466.0,profile,17.12,Technology
IG0012403,2025-10-06,Photo,118406.0,4648.0,3691.0,7480.0,993721.0,1242477.0,1512.0,14.0,805.0,Home Feed,8.39,Comedy
